gov,year,month,week,start_date,end_date,case,pop,area,density,density_log,precip,precip_scale,surf_wat,surf_wat_scale,temp,temp_scale,ndvi,ndvi_scale,petrol,petrol_center,food,food_center,exch_rate,exch_rate_center,econ_pc,attacks_3mo,attacks_3moCAT,ntl_mean,ntl_meanCAT,ntl_ratio,ntl_ratioCAT,recovery_ratio,mo_since_nadir,lat,lon
Abyan,2018,March,80,3/19/18,3/25/18,0,585932,16943,34.58254146,3.543348973,3.825,-0.40212341,-0.213301006,-0.99724025,24.76,0.151387234,0.098862132,-0.946477217,325,0.030491355,4013,0.246865847,483,0.199131432,0.258419831,0,Low,0.043773801,Intermediate,0.827715328,Low,6.966453479,33,13.71268069,46.16408519
Abyan,2018,March,81,3/26/18,4/1/18,0,586193,16943,34.59794605,3.543794318,3.825,-0.40212341,-0.208452827,-0.897708468,24.76,0.151387234,0.10385604,-0.879742498,325,0.030491355,4013,0.246865847,483,0.199131432,0.258419831,0,Low,0.043773801,Intermediate,0.827715328,Low,6.966453479,33,13.71268069,46.16408519
Abyan,2018,April,82,4/2/18,4/8/18,0,586463,16943,34.61388184,3.544254811,4.414,-0.276353893,-0.21903904,-1.115040511,26.43,0.508621084,0.104688358,-0.868620045,318,-0.032410769,3904,0.137827488,486,0.226839888,0.178372394,0,Low,0.042039101,Intermediate,0.85643488,Low,6.690381798,34,13.71268069,46.16408519
Abyan,2018,April,83,4/9/18,4/15/18,0,586735,16943,34.62993567,3.544718501,4.414,-0.276353893,-0.217925632,-1.092182551,26.43,0.508621084,0.103205267,-0.888438924,318,-0.032410769,3904,0.137827488,486,0.226839888,0.178372394,0,Low,0.042039101,Intermediate,0.85643488,Low,6.690381798,34,13.71268069,46.16408519
Abyan,2018,April,84,4/16/18,4/22/18,0,587005,16943,34.64587145,3.545178568,4.414,-0.276353893,-0.204997402,-0.826769542,26.43,0.508621084,0.102092949,-0.903303081,318,-0.032410769,3904,0.137827488,486,0.226839888,0.178372394,0,Low,0.042039101,Intermediate,0.85643488,Low,6.690381798,34,13.71268069,46.16408519
Abyan,2018,April,85,4/23/18,4/29/18,0,587273,16943,34.66168919,3.545635019,4.414,-0.276353893,-0.198638127,-0.696215375,26.43,0.508621084,0.102705796,-0.895113468,318,-0.032410769,3904,0.137827488,486,0.226839888,0.178372394,0,Low,0.042039101,Intermediate,0.85643488,Low,6.690381798,34,13.71268069,46.16408519
Abyan,2018,April,86,4/30/18,5/6/18,0,587545,16943,34.67774302,3.54609807,4.414,-0.276353893,-0.211438456,-0.959002611,26.43,0.508621084,0.104237912,-0.874639456,318,-0.032410769,3904,0.137827488,486,0.226839888,0.178372394,0,Low,0.042039101,Intermediate,0.85643488,Low,6.690381798,34,13.71268069,46.16408519
Abyan,2018,May,87,5/7/18,5/13/18,0,587817,16943,34.69379685,3.546560906,7.3925,0.359646962,-0.210131536,-0.932171902,28.31,0.910776556,0.104237912,-0.874639456,319,-0.023424751,3822,0.05579863,486,0.226839888,0.134883001,0,Low,0.036581545,Intermediate,0.752298382,Low,5.821830081,35,13.71268069,46.16408519
Abyan,2018,May,88,5/14/18,5/20/18,0,588066,16943,34.70849318,3.546984417,7.3925,0.359646962,-0.206558649,-0.858821514,28.31,0.910776556,0.102802364,-0.893823008,319,-0.023424751,3822,0.05579863,486,0.226839888,0.134883001,0,Low,0.036581545,Intermediate,0.752298382,Low,5.821830081,35,13.71268069,46.16408519
Abyan,2018,May,89,5/21/18,5/27/18,0,588338,16943,34.72454701,3.547446843,7.3925,0.359646962,-0.191840163,-0.556655042,28.31,0.910776556,0.102802364,-0.893823008,319,-0.023424751,3822,0.05579863,486,0.226839888,0.134883001,0,Low,0.036581545,Intermediate,0.752298382,Low,5.821830081,35,13.71268069,46.16408519
Abyan,2018,May,90,5/28/18,6/3/18,0,588610,16943,34.74060084,3.547909056,7.3925,0.359646962,-0.199849966,-0.721094096,28.31,0.910776556,0.104639255,-0.869276219,319,-0.023424751,3822,0.05579863,486,0.226839888,0.134883001,0,Low,0.036581545,Intermediate,0.752298382,Low,5.821830081,35,13.71268069,46.16408519
Abyan,2018,June,91,6/4/18,6/10/18,0,588881,16943,34.75659564,3.548369357,5.4225,-0.061008296,-0.20571601,-0.841522367,30.14,1.302236403,0.105374012,-0.859457496,335,0.120351533,3822,0.05579863,486,0.226839888,0.210061141,0,Low,0.030599249,Intermediate,0.683726236,Low,4.869767756,36,13.71268069,46.16408519
Abyan,2018,June,92,6/11/18,6/17/18,0,589154,16943,34.77270849,3.54883284,5.4225,-0.061008296,-0.190028996,-0.519472281,30.14,1.302236403,0.100859163,-0.919790441,335,0.120351533,3822,0.05579863,486,0.226839888,0.210061141,0,Low,0.030599249,Intermediate,0.683726236,Low,4.869767756,36,13.71268069,46.16408519
Abyan,2018,June,93,6/18/18,6/24/18,0,589422,16943,34.78852624,3.549287627,5.4225,-0.061008296,-0.169039633,-0.088566428,30.14,1.302236403,0.094839365,-1.000234359,335,0.120351533,3822,0.05579863,486,0.226839888,0.210061141,0,Low,0.030599249,Intermediate,0.683726236,Low,4.869767756,36,13.71268069,46.16408519
Abyan,2018,June,94,6/25/18,7/1/18,0,589695,16943,34.80463908,3.549750685,5.4225,-0.061008296,-0.172509883,-0.159809707,30.14,1.302236403,0.095293192,-0.994169767,335,0.120351533,3822,0.05579863,486,0.226839888,0.210061141,0,Low,0.030599249,Intermediate,0.683726236,Low,4.869767756,36,13.71268069,46.16408519
Abyan,2018,July,95,7/2/18,7/8/18,NA,589967,16943,34.82069291,3.550211834,4.394,-0.280624505,-0.169218202,-0.092232401,30,1.272288655,0.098016152,-0.957782238,345,0.210211711,3907,0.140828543,497,0.328437557,0.368957138,0,Low,0.019572278,Medium,0.353648987,Intermediate,3.114862339,37,13.71268069,46.16408519
Abyan,2018,July,96,7/9/18,7/15/18,NA,590239,16943,34.83674674,3.55067277,4.394,-0.280624505,-0.161409382,0.068080528,30,1.272288655,0.098016152,-0.957782238,345,0.210211711,3907,0.140828543,497,0.328437557,0.368957138,0,Low,0.019572278,Medium,0.353648987,Intermediate,3.114862339,37,13.71268069,46.16408519
Abyan,2018,July,97,7/16/18,7/22/18,NA,590512,16943,34.85285959,3.551135188,4.394,-0.280624505,-0.129755185,0.717932491,30,1.272288655,0.09434967,-1.006778264,345,0.210211711,3907,0.140828543,497,0.328437557,0.368957138,0,Low,0.019572278,Medium,0.353648987,Intermediate,3.114862339,37,13.71268069,46.16408519
Abyan,2018,July,98,7/23/18,7/29/18,NA,590786,16943,34.86903146,3.551599085,4.394,-0.280624505,-0.154567851,0.208535278,30,1.272288655,0.09373859,-1.014944264,345,0.210211711,3907,0.140828543,497,0.328437557,0.368957138,0,Low,0.019572278,Medium,0.353648987,Intermediate,3.114862339,37,13.71268069,46.16408519
Abyan,2018,July,99,7/30/18,8/5/18,1,591059,16943,34.88514431,3.552061074,4.394,-0.280624505,-0.120841259,0.900932942,30,1.272288655,0.091415133,-1.045993143,345,0.210211711,3907,0.140828543,497,0.328437557,0.368957138,0,Low,0.019572278,Medium,0.353648987,Intermediate,3.114862339,37,13.71268069,46.16408519
Abyan,2018,August,100,8/6/18,8/12/18,1,591327,16943,34.90096205,3.552514395,6.96,0.267294982,-0.126268764,0.789507756,29.69,1.205975785,0.08967254,-1.069279807,365,0.389932066,4209,0.442934824,550,0.817953601,0.938930857,0,Low,0.037074115,Intermediate,0.603114161,Low,5.900220943,38,13.71268069,46.16408519
Abyan,2018,August,101,8/13/18,8/19/18,1,591596,16943,34.91683881,3.5529692,6.96,0.267294982,-0.175431677,-0.219793335,29.69,1.205975785,0.093006455,-1.024727949,365,0.389932066,4209,0.442934824,550,0.817953601,0.938930857,0,Low,0.037074115,Intermediate,0.603114161,Low,5.900220943,38,13.71268069,46.16408519
Abyan,2018,August,102,8/20/18,8/26/18,1,591870,16943,34.93301068,3.553432247,6.96,0.267294982,-0.169149942,-0.090831042,29.69,1.205975785,0.101341243,-0.913348297,365,0.389932066,4209,0.442934824,550,0.817953601,0.938930857,0,Low,0.037074115,Intermediate,0.603114161,Low,5.900220943,38,13.71268069,46.16408519
Abyan,2018,August,103,8/27/18,9/2/18,4,592144,16943,34.94918255,3.553895079,6.96,0.267294982,-0.188995019,-0.498245018,29.69,1.205975785,0.101341243,-0.913348297,365,0.389932066,4209,0.442934824,550,0.817953601,0.938930857,0,Low,0.037074115,Intermediate,0.603114161,Low,5.900220943,38,13.71268069,46.16408519
Abyan,2018,September,104,9/3/18,9/9/18,12,592413,16943,34.96505932,3.554349258,6.8625,0.24647575,-0.18676155,-0.452392513,28.73,1.000619799,0.104061169,-0.877001313,575,2.276995795,5172,1.406273727,630,1.556845743,2.942167836,0,Low,0.015651786,Medium,0.308041303,Medium,2.490929198,39,13.71268069,46.16408519
Abyan,2018,September,105,9/10/18,9/16/18,12,592682,16943,34.98093608,3.55480323,6.8625,0.24647575,-0.191930223,-0.558503949,28.73,1.000619799,0.104061169,-0.877001313,575,2.276995795,5172,1.406273727,630,1.556845743,2.942167836,0,Low,0.015651786,Medium,0.308041303,Medium,2.490929198,39,13.71268069,46.16408519
Abyan,2018,September,106,9/17/18,9/23/18,12,592955,16943,34.99704893,3.555263742,6.8625,0.24647575,-0.193870338,-0.598333977,28.73,1.000619799,0.105662778,-0.855598651,575,2.276995795,5172,1.406273727,630,1.556845743,2.942167836,0,Low,0.015651786,Medium,0.308041303,Medium,2.490929198,39,13.71268069,46.16408519
Abyan,2018,September,107,9/24/18,9/30/18,12,593223,16943,35.01286667,3.555715613,6.8625,0.24647575,-0.198025879,-0.683646091,28.73,1.000619799,0.106303422,-0.847037581,575,2.276995795,5172,1.406273727,630,1.556845743,2.942167836,0,Low,0.015651786,Medium,0.308041303,Medium,2.490929198,39,13.71268069,46.16408519
Abyan,2018,October,108,10/1/18,10/7/18,17,593498,16943,35.02909756,3.556179075,2.312,-0.725195189,-0.203043696,-0.786660495,25.53,0.316099847,0.106158727,-0.848971173,588,2.393814025,5896,2.13052852,725,2.434280162,3.96381257,0,Low,0.022952302,Medium,0.382482905,Intermediate,3.652781812,40,13.71268069,46.16408519
Abyan,2018,October,109,10/8/18,10/14/18,17,593773,16943,35.04532845,3.556642322,2.312,-0.725195189,-0.20637214,-0.854992536,25.53,0.316099847,0.105965801,-0.851549286,588,2.393814025,5896,2.13052852,725,2.434280162,3.96381257,0,Low,0.022952302,Medium,0.382482905,Intermediate,3.652781812,40,13.71268069,46.16408519
Abyan,2018,October,110,10/15/18,10/21/18,17,594047,16943,35.06150032,3.557103672,2.312,-0.725195189,-0.205483872,-0.836756638,25.53,0.316099847,0.106971936,-0.838104077,588,2.393814025,5896,2.13052852,725,2.434280162,3.96381257,0,Low,0.022952302,Medium,0.382482905,Intermediate,3.652781812,40,13.71268069,46.16408519
Abyan,2018,October,111,10/22/18,10/28/18,17,594322,16943,35.07773122,3.557566491,2.312,-0.725195189,-0.194722845,-0.615835711,25.53,0.316099847,0.113008744,-0.757432851,588,2.393814025,5896,2.13052852,725,2.434280162,3.96381257,0,Low,0.022952302,Medium,0.382482905,Intermediate,3.652781812,40,13.71268069,46.16408519
Abyan,2018,October,112,10/29/18,11/4/18,8,594597,16943,35.09396211,3.558029096,2.312,-0.725195189,-0.221136566,-1.158102143,25.53,0.316099847,0.113008744,-0.757432851,588,2.393814025,5896,2.13052852,725,2.434280162,3.96381257,0,Low,0.022952302,Medium,0.382482905,Intermediate,3.652781812,40,13.71268069,46.16408519
Abyan,2018,November,113,11/5/18,11/11/18,1,594873,16943,35.11025202,3.558493168,1.2825,-0.945024928,-0.216123032,-1.055175668,23.04,-0.216542241,0.116704363,-0.708047461,450,1.153743575,5051,1.285231144,595,1.233580431,2.086590716,0,Low,0.031346876,Intermediate,0.486832365,Intermediate,4.988750083,41,13.71268069,46.16408519
Abyan,2018,November,114,11/12/18,11/18/18,1,595148,16943,35.12648291,3.558955345,1.2825,-0.945024928,-0.215488897,-1.042157051,23.04,-0.216542241,0.117320299,-0.699816569,450,1.153743575,5051,1.285231144,595,1.233580431,2.086590716,0,Low,0.031346876,Intermediate,0.486832365,Intermediate,4.988750083,41,13.71268069,46.16408519
Abyan,2018,November,115,11/19/18,11/25/18,1,595423,16943,35.14271381,3.559417308,1.2825,-0.945024928,-0.215526568,-1.042930426,23.04,-0.216542241,0.117653406,-0.695365185,450,1.153743575,5051,1.285231144,595,1.233580431,2.086590716,0,Low,0.031346876,Intermediate,0.486832365,Intermediate,4.988750083,41,13.71268069,46.16408519
Abyan,2018,November,116,11/26/18,12/2/18,1,595692,16943,35.15859057,3.559868986,1.2825,-0.945024928,-0.215949887,-1.051621049,23.04,-0.216542241,0.117903237,-0.692026637,450,1.153743575,5051,1.285231144,595,1.233580431,2.086590716,0,Low,0.031346876,Intermediate,0.486832365,Intermediate,4.988750083,41,13.71268069,46.16408519
Abyan,2018,December,117,12/3/18,12/9/18,1,595968,16943,35.17488048,3.560332205,0.664,-1.077093597,-0.215439747,-1.041148015,21.79,-0.483932847,0.11768455,-0.694949001,323,0.01251932,4708,0.942110434,517,0.513160593,0.848954045,0,Low,0.031684392,Intermediate,0.487448855,Intermediate,5.042464621,42,13.71268069,46.16408519
Abyan,2018,December,118,12/10/18,12/16/18,1,596234,16943,35.19058018,3.560778438,0.664,-1.077093597,-0.212756946,-0.986070848,21.79,-0.483932847,0.117137832,-0.702254917,323,0.01251932,4708,0.942110434,517,0.513160593,0.848954045,0,Low,0.031684392,Intermediate,0.487448855,Intermediate,5.042464621,42,13.71268069,46.16408519
Abyan,2018,December,119,12/17/18,12/23/18,1,596505,16943,35.20657499,3.561232855,0.664,-1.077093597,-0.213422264,-0.999729644,21.79,-0.483932847,0.117137832,-0.702254917,323,0.01251932,4708,0.942110434,517,0.513160593,0.848954045,0,Low,0.031684392,Intermediate,0.487448855,Intermediate,5.042464621,42,13.71268069,46.16408519
Abyan,2018,December,120,12/24/18,12/30/18,1,596779,16943,35.22274686,3.561692092,0.664,-1.077093597,-0.215290398,-1.038081921,21.79,-0.483932847,0.115009616,-0.730694747,323,0.01251932,4708,0.942110434,517,0.513160593,0.848954045,0,Low,0.031684392,Intermediate,0.487448855,Intermediate,5.042464621,42,13.71268069,46.16408519
Abyan,2018,December,121,12/31/18,1/6/19,1,597055,16943,35.23903677,3.562154467,0.664,-1.077093597,-0.218084253,-1.095438996,21.79,-0.483932847,0.115009616,-0.730694747,323,0.01251932,4708,0.942110434,517,0.513160593,0.848954045,0,Low,0.031684392,Intermediate,0.487448855,Intermediate,5.042464621,42,13.71268069,46.16408519
Abyan,2019,January,122,1/7/19,1/13/19,1,597328,16943,35.25514962,3.562611607,0.93,-1.020294461,-0.218926687,-1.112733935,21.33,-0.58233259,0.113242985,-0.754302636,280,-0.373879444,4510,0.744040754,533,0.660939021,0.620678018,0,Low,0.031748701,Intermediate,0.680376591,Low,5.052699183,43,13.71268069,46.16408519
Abyan,2019,January,123,1/14/19,1/20/19,1,597601,16943,35.27126247,3.563068538,0.93,-1.020294461,-0.216110288,-1.054914037,21.33,-0.58233259,0.112536332,-0.763745799,280,-0.373879444,4510,0.744040754,533,0.660939021,0.620678018,1,Intermediate,0.031748701,Intermediate,0.680376591,Low,5.052699183,43,13.71268069,46.16408519
Abyan,2019,January,124,1/21/19,1/27/19,1,597870,16943,35.28713923,3.56351857,0.93,-1.020294461,-0.193189769,-0.584362082,21.33,-0.58233259,0.109288528,-0.807146936,280,-0.373879444,4510,0.744040754,533,0.660939021,0.620678018,1,Intermediate,0.031748701,Intermediate,0.680376591,Low,5.052699183,43,13.71268069,46.16408519
Abyan,2019,January,125,1/28/19,2/3/19,1,598145,16943,35.30337012,3.56397843,0.93,-1.020294461,-0.17339838,-0.178050306,21.33,-0.58233259,0.104958123,-0.865015114,280,-0.373879444,4510,0.744040754,533,0.660939021,0.620678018,1,Intermediate,0.031748701,Intermediate,0.680376591,Low,5.052699183,43,13.71268069,46.16408519
Abyan,2019,February,126,2/4/19,2/10/19,0,598422,16943,35.31971906,3.564441422,1.6775,-0.860680346,-0.195791171,-0.63776815,23.54,-0.109585998,0.104691308,-0.868580623,275,-0.418809532,4857,1.091162871,569,0.993440485,1.003876256,1,Intermediate,0.036091653,Intermediate,0.693519669,Low,5.743865414,44,13.71268069,46.16408519
Abyan,2019,February,127,2/11/19,2/17/19,0,598699,16943,35.33606799,3.564904198,1.6775,-0.860680346,-0.213115111,-0.993423877,23.54,-0.109585998,0.103090419,-0.889973664,275,-0.418809532,4857,1.091162871,569,0.993440485,1.003876256,1,Intermediate,0.036091653,Intermediate,0.693519669,Low,5.743865414,44,13.71268069,46.16408519
Abyan,2019,February,128,2/18/19,2/24/19,0,598973,16943,35.35223986,3.565361753,1.6775,-0.860680346,-0.174652956,-0.203806407,23.54,-0.109585998,0.103090419,-0.889973664,275,-0.418809532,4857,1.091162871,569,0.993440485,1.003876256,2,Intermediate,0.036091653,Intermediate,0.693519669,Low,5.743865414,44,13.71268069,46.16408519
Abyan,2019,February,129,2/25/19,3/3/19,1,599247,16943,35.36841173,3.565819098,1.6775,-0.860680346,-0.15828161,0.132292827,23.54,-0.109585998,0.098354608,-0.953259374,275,-0.418809532,4857,1.091162871,569,0.993440485,1.003876256,2,Intermediate,0.036091653,Intermediate,0.693519669,Low,5.743865414,44,13.71268069,46.16408519
Abyan,2019,March,130,3/4/19,3/10/19,3,599525,16943,35.38481969,3.566282906,3.825,-0.40212341,-0.195358402,-0.628883522,25.13,0.230534853,0.097565306,-0.963806995,308,-0.122270946,4926,1.160187154,575,1.048857396,1.233275262,2,Intermediate,0.027376934,Medium,0.517668272,Intermediate,4.356947141,45,13.71268069,46.16408519
Abyan,2019,March,131,3/11/19,3/17/19,3,599802,16943,35.40116862,3.566744831,3.825,-0.40212341,-0.199436777,-0.712611439,25.13,0.230534853,0.09580676,-0.987306842,308,-0.122270946,4926,1.160187154,575,1.048857396,1.233275262,2,Intermediate,0.027376934,Medium,0.517668272,Intermediate,4.356947141,45,13.71268069,46.16408519
Abyan,2019,March,132,3/18/19,3/24/19,3,600080,16943,35.41757658,3.56720821,3.825,-0.40212341,-0.1939136,-0.599222134,25.13,0.230534853,0.09448785,-1.004931733,308,-0.122270946,4926,1.160187154,575,1.048857396,1.233275262,2,Intermediate,0.027376934,Medium,0.517668272,Intermediate,4.356947141,45,13.71268069,46.16408519
Abyan,2019,March,133,3/25/19,3/31/19,3,600358,16943,35.43398454,3.567671375,3.825,-0.40212341,-0.20111025,-0.74696738,25.13,0.230534853,0.09559744,-0.990104032,308,-0.122270946,4926,1.160187154,575,1.048857396,1.233275262,2,Intermediate,0.027376934,Medium,0.517668272,Intermediate,4.356947141,45,13.71268069,46.16408519
Abyan,2019,April,134,4/1/19,4/7/19,116,600636,16943,35.45039249,3.568134325,4.414,-0.276353893,-0.208466612,-0.89799147,27.18,0.669055448,0.098371415,-0.953034779,329,0.066435426,4505,0.739038994,508,0.430035227,0.707157653,2,Intermediate,0.027339999,Medium,0.556979769,Low,4.35106906,46,13.71268069,46.16408519
Abyan,2019,April,135,4/8/19,4/14/19,116,600914,16943,35.46680045,3.56859706,4.414,-0.276353893,-0.211847963,-0.967409677,27.18,0.669055448,0.098371415,-0.953034779,329,0.066435426,4505,0.739038994,508,0.430035227,0.707157653,2,Intermediate,0.027339999,Medium,0.556979769,Low,4.35106906,46,13.71268069,46.16408519
Abyan,2019,April,136,4/15/19,4/21/19,116,601192,16943,35.4832084,3.569059582,4.414,-0.276353893,-0.2095268,-0.919756838,27.18,0.669055448,0.096907259,-0.972600625,329,0.066435426,4505,0.739038994,508,0.430035227,0.707157653,1,Intermediate,0.027339999,Medium,0.556979769,Low,4.35106906,46,13.71268069,46.16408519
Abyan,2019,April,137,4/22/19,4/28/19,116,601469,16943,35.49955734,3.569520227,4.414,-0.276353893,-0.197256285,-0.667846538,27.18,0.669055448,0.096907259,-0.972600625,329,0.066435426,4505,0.739038994,508,0.430035227,0.707157653,1,Intermediate,0.027339999,Medium,0.556979769,Low,4.35106906,46,13.71268069,46.16408519
Abyan,2019,April,138,4/29/19,5/5/19,63,601747,16943,35.5159653,3.569982322,4.414,-0.276353893,-0.203328726,-0.792512083,27.18,0.669055448,0.098592689,-0.950077844,329,0.066435426,4505,0.739038994,508,0.430035227,0.707157653,1,Intermediate,0.027339999,Medium,0.556979769,Low,4.35106906,46,13.71268069,46.16408519
Abyan,2019,May,139,5/6/19,5/12/19,42,602026,16943,35.53243227,3.570445864,7.3925,0.359646962,-0.209676988,-0.922840157,28.53,0.957837302,0.099266861,-0.941068732,360,0.345001977,4403,0.637003098,533,0.660939021,0.933689222,1,Intermediate,0.032816659,Intermediate,0.674873614,Low,5.222661113,47,13.71268069,46.16408519
Abyan,2019,May,140,5/13/19,5/19/19,42,602305,16943,35.54889925,3.570909192,7.3925,0.359646962,-0.211874153,-0.96794735,28.53,0.957837302,0.099779299,-0.934220907,360,0.345001977,4403,0.637003098,533,0.660939021,0.933689222,1,Intermediate,0.032816659,Intermediate,0.674873614,Low,5.222661113,47,13.71268069,46.16408519
Abyan,2019,May,141,5/20/19,5/26/19,42,602582,16943,35.56524819,3.571368987,7.3925,0.359646962,-0.208579162,-0.900302091,28.53,0.957837302,0.10046255,-0.92509047,360,0.345001977,4403,0.637003098,533,0.660939021,0.933689222,0,Low,0.032816659,Intermediate,0.674873614,Low,5.222661113,47,13.71268069,46.16408519
